Профиль №1  с 01.01.2022 по 31.01.2022
Счетчик № 0816190453
Сохранен 06.02.2022 7:53:08

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
10.01.2022	05:00-06:00	000,0529	000,0000	000,0313	000,0000	
10.01.2022	06:00-07:00	000,0460	000,0000	000,0264	000,0000	
10.01.2022	07:00-08:00	000,0493	000,0000	000,0286	000,0000	
10.01.2022	08:00-09:00	000,0479	000,0000	000,0286	000,0000	
10.01.2022	09:00-10:00	000,0561	000,0000	000,0309	000,0000	
10.01.2022	10:00-11:00	000,0657	000,0000	000,0348	000,0000	
10.01.2022	11:00-12:00	000,0753	000,0000	000,0400	000,0000	
10.01.2022	12:00-13:00	000,1505	000,0000	000,0683	000,0000	
10.01.2022	13:00-14:00	000,0910	000,0000	000,0463	000,0000	
10.01.2022	14:00-15:00	000,0680	000,0000	000,0374	000,0000	
10.01.2022	15:00-16:00	000,0628	000,0000	000,0347	000,0000	
10.01.2022	16:00-17:00	000,0598	000,0000	000,0339	000,0000	
10.01.2022	17:00-18:00	000,0563	000,0000	000,0316	000,0000	
10.01.2022	18:00-19:00	000,0586	000,0000	000,0314	000,0000	
10.01.2022	19:00-20:00	000,0537	000,0000	000,0303	000,0000	
10.01.2022	20:00-21:00	000,0532	000,0000	000,0295	000,0000	
10.01.2022	21:00-22:00	000,0559	000,0000	000,0310	000,0000	
10.01.2022	22:00-23:00	000,0569	000,0000	000,0333	000,0000	
10.01.2022	23:00-24:00	000,0515	000,0000	000,0288	000,0000	
11.01.2022	00:00-01:00	000,0625	000,0000	000,0331	000,0000	
11.01.2022	01:00-02:00	000,0598	000,0000	000,0358	000,0000	
11.01.2022	02:00-03:00	000,0597	000,0000	000,0334	000,0000	
11.01.2022	03:00-04:00	000,0475	000,0000	000,0267	000,0000	
11.01.2022	04:00-05:00	000,0482	000,0000	000,0275	000,0000	
11.01.2022	05:00-06:00	000,0564	000,0000	000,0304	000,0000	
11.01.2022	06:00-07:00	000,0487	000,0000	000,0266	000,0000	
11.01.2022	07:00-08:00	000,0660	000,0000	000,0374	000,0000	
11.01.2022	08:00-09:00	000,0660	000,0000	000,0375	000,0000	
11.01.2022	09:00-10:00	000,0690	000,0000	000,0381	000,0000	
11.01.2022	10:00-11:00	000,1496	000,0000	000,0686	000,0000	
11.01.2022	11:00-12:00	000,1462	000,0000	000,0646	000,0000	
11.01.2022	12:00-13:00	000,1638	000,0000	000,0714	000,0000	
11.01.2022	13:00-14:00	000,1338	000,0000	000,0619	000,0000	
11.01.2022	14:00-15:00	000,1660	000,0000	000,0728	000,0000	
11.01.2022	15:00-16:00	000,1637	000,0000	000,0692	000,0000	
11.01.2022	16:00-17:00	000,1200	000,0000	000,0588	000,0000	
11.01.2022	17:00-18:00	000,0693	000,0000	000,0373	000,0000	
11.01.2022	18:00-19:00	000,0598	000,0000	000,0330	000,0000	
11.01.2022	19:00-20:00	000,0610	000,0000	000,0327	000,0000	
11.01.2022	20:00-21:00	000,0560	000,0000	000,0306	000,0000	
11.01.2022	21:00-22:00	000,0488	000,0000	000,0263	000,0000	
11.01.2022	22:00-23:00	000,0693	000,0000	000,0355	000,0000	
11.01.2022	23:00-24:00	000,0618	000,0000	000,0321	000,0000	
12.01.2022	00:00-01:00	000,0580	000,0000	000,0300	000,0000	
12.01.2022	01:00-02:00	000,0535	000,0000	000,0289	000,0000	
12.01.2022	02:00-03:00	000,0537	000,0000	000,0294	000,0000	
12.01.2022	03:00-04:00	000,0566	000,0000	000,0306	000,0000	
12.01.2022	04:00-05:00	000,0571	000,0000	000,0309	000,0000	
12.01.2022	05:00-06:00	000,0498	000,0000	000,0268	000,0000	
12.01.2022	06:00-07:00	000,0503	000,0000	000,0259	000,0000	
12.01.2022	07:00-08:00	000,0497	000,0000	000,0258	000,0000	
12.01.2022	08:00-09:00	000,0516	000,0000	000,0273	000,0000	
12.01.2022	09:00-10:00	000,0521	000,0000	000,0285	000,0000	
12.01.2022	10:00-11:00	000,0584	000,0000	000,0328	000,0000	
12.01.2022	11:00-12:00	000,0696	000,0000	000,0371	000,0000	
12.01.2022	12:00-13:00	000,1303	000,0000	000,0621	000,0000	
12.01.2022	13:00-14:00	000,1437	000,0000	000,0663	000,0000	
12.01.2022	14:00-15:00	000,1504	000,0000	000,0677	000,0000	
12.01.2022	15:00-16:00	000,1508	000,0000	000,0674	000,0000	
12.01.2022	16:00-17:00	000,1524	000,0000	000,0678	000,0000	
12.01.2022	17:00-18:00	000,1525	000,0000	000,0675	000,0000	
12.01.2022	18:00-19:00	000,0843	000,0000	000,0423	000,0000	
12.01.2022	19:00-20:00	000,0564	000,0000	000,0295	000,0000	
12.01.2022	20:00-21:00	000,0733	000,0000	000,0358	000,0000	
12.01.2022	21:00-22:00	000,0705	000,0000	000,0349	000,0000	
12.01.2022	22:00-23:00	000,0598	000,0000	000,0311	000,0000	
12.01.2022	23:00-24:00	000,0529	000,0000	000,0305	000,0000	
13.01.2022	00:00-01:00	000,0528	000,0000	000,0279	000,0000	
13.01.2022	01:00-02:00	000,0483	000,0000	000,0264	000,0000	
13.01.2022	02:00-03:00	000,0534	000,0000	000,0279	000,0000	
13.01.2022	03:00-04:00	000,0516	000,0000	000,0268	000,0000	
13.01.2022	04:00-05:00	000,0503	000,0000	000,0259	000,0000	
13.01.2022	05:00-06:00	000,0513	000,0000	000,0266	000,0000	
13.01.2022	06:00-07:00	000,1088	000,0000	000,0536	000,0000	
13.01.2022	07:00-08:00	000,1348	000,0000	000,0624	000,0000	
13.01.2022	08:00-09:00	000,1417	000,0000	000,0641	000,0000	
13.01.2022	09:00-10:00	000,1426	000,0000	000,0651	000,0000	
13.01.2022	10:00-11:00	000,1363	000,0000	000,0606	000,0000	
13.01.2022	11:00-12:00	000,1238	000,0000	000,0547	000,0000	
13.01.2022	12:00-13:00	000,0570	000,0000	000,0304	000,0000	
13.01.2022	13:00-14:00	000,0545	000,0000	000,0300	000,0000	
13.01.2022	14:00-15:00	000,0677	000,0000	000,0355	000,0000	
13.01.2022	15:00-16:00	000,0637	000,0000	000,0327	000,0000	
13.01.2022	16:00-17:00	000,0598	000,0000	000,0310	000,0000	
13.01.2022	17:00-18:00	000,0586	000,0000	000,0312	000,0000	
13.01.2022	18:00-19:00	000,0588	000,0000	000,0316	000,0000	
13.01.2022	19:00-20:00	000,0566	000,0000	000,0295	000,0000	
13.01.2022	20:00-21:00	000,0562	000,0000	000,0295	000,0000	
13.01.2022	21:00-22:00	000,0538	000,0000	000,0282	000,0000	
13.01.2022	22:00-23:00	000,0542	000,0000	000,0309	000,0000	
13.01.2022	23:00-24:00	000,0549	000,0000	000,0290	000,0000	
14.01.2022	00:00-01:00	000,0490	000,0000	000,0286	000,0000	
14.01.2022	01:00-02:00	000,0392	000,0000	000,0226	000,0000	
14.01.2022	02:00-03:00	000,0367	000,0000	000,0219	000,0000	
14.01.2022	03:00-04:00	000,0392	000,0000	000,0224	000,0000	
14.01.2022	04:00-05:00	000,0369	000,0000	000,0211	000,0000	
14.01.2022	05:00-06:00	000,0290	000,0000	000,0172	000,0000	
14.01.2022	06:00-07:00	000,0291	000,0000	000,0165	000,0000	
14.01.2022	07:00-08:00	000,0327	000,0000	000,0178	000,0000	
14.01.2022	08:00-09:00	000,0398	000,0000	000,0210	000,0000	
14.01.2022	09:00-10:00	000,0456	000,0000	000,0241	000,0000	
14.01.2022	10:00-11:00	000,0454	000,0000	000,0241	000,0000	
14.01.2022	11:00-12:00	000,0464	000,0000	000,0250	000,0000	
14.01.2022	12:00-13:00	000,0435	000,0000	000,0237	000,0000	
14.01.2022	13:00-14:00	000,0439	000,0000	000,0241	000,0000	
14.01.2022	14:00-15:00	000,0460	000,0000	000,0247	000,0000	
14.01.2022	15:00-16:00	000,0490	000,0000	000,0264	000,0000	
14.01.2022	16:00-17:00	000,0540	000,0000	000,0294	000,0000	
14.01.2022	17:00-18:00	000,0568	000,0000	000,0316	000,0000	
14.01.2022	18:00-19:00	000,0525	000,0000	000,0282	000,0000	
14.01.2022	19:00-20:00	000,0562	000,0000	000,0293	000,0000	
14.01.2022	20:00-21:00	000,0548	000,0000	000,0291	000,0000	
14.01.2022	21:00-22:00	000,0538	000,0000	000,0289	000,0000	
14.01.2022	22:00-23:00	000,0520	000,0000	000,0271	000,0000	
14.01.2022	23:00-24:00	000,0530	000,0000	000,0281	000,0000	
15.01.2022	00:00-01:00	000,0515	000,0000	000,0275	000,0000	
15.01.2022	01:00-02:00	000,0512	000,0000	000,0265	000,0000	
15.01.2022	02:00-03:00	000,0476	000,0000	000,0255	000,0000	
15.01.2022	03:00-04:00	000,0515	000,0000	000,0272	000,0000	
15.01.2022	04:00-05:00	000,0514	000,0000	000,0273	000,0000	
15.01.2022	05:00-06:00	000,0514	000,0000	000,0268	000,0000	
15.01.2022	06:00-07:00	000,0503	000,0000	000,0258	000,0000	
15.01.2022	07:00-08:00	000,0494	000,0000	000,0262	000,0000	
15.01.2022	08:00-09:00	000,0484	000,0000	000,0242	000,0000	
15.01.2022	09:00-10:00	000,0510	000,0000	000,0282	000,0000	
15.01.2022	10:00-11:00	000,0495	000,0000	000,0260	000,0000	
15.01.2022	11:00-12:00	000,0478	000,0000	000,0243	000,0000	
15.01.2022	12:00-13:00	000,0461	000,0000	000,0238	000,0000	
15.01.2022	13:00-14:00	000,0370	000,0000	000,0232	000,0000	
15.01.2022	14:00-15:00	000,0426	000,0000	000,0241	000,0000	
15.01.2022	15:00-16:00	000,0481	000,0000	000,0266	000,0000	
15.01.2022	16:00-17:00	000,0479	000,0000	000,0275	000,0000	
15.01.2022	17:00-18:00	000,0475	000,0000	000,0274	000,0000	
15.01.2022	18:00-19:00	000,0457	000,0000	000,0271	000,0000	
15.01.2022	19:00-20:00	000,0447	000,0000	000,0273	000,0000	
15.01.2022	20:00-21:00	000,0461	000,0000	000,0270	000,0000	
15.01.2022	21:00-22:00	000,0484	000,0000	000,0285	000,0000	
15.01.2022	22:00-23:00	000,0475	000,0000	000,0283	000,0000	
15.01.2022	23:00-24:00	000,0473	000,0000	000,0303	000,0000	
16.01.2022	00:00-01:00	000,0460	000,0000	000,0280	000,0000	
16.01.2022	01:00-02:00	000,0467	000,0000	000,0278	000,0000	
16.01.2022	02:00-03:00	000,0905	000,0000	000,0487	000,0000	
16.01.2022	03:00-04:00	000,0679	000,0000	000,0380	000,0000	
16.01.2022	04:00-05:00	000,0393	000,0000	000,0242	000,0000	
16.01.2022	05:00-06:00	000,0417	000,0000	000,0253	000,0000	
16.01.2022	06:00-07:00	000,0455	000,0000	000,0263	000,0000	
16.01.2022	07:00-08:00	000,0503	000,0000	000,0300	000,0000	
16.01.2022	08:00-09:00	000,0631	000,0000	000,0374	000,0000	
16.01.2022	09:00-10:00	000,1062	000,0000	000,0528	000,0000	
16.01.2022	10:00-11:00	000,0640	000,0000	000,0339	000,0000	
16.01.2022	11:00-12:00	000,0615	000,0000	000,0316	000,0000	
16.01.2022	12:00-13:00	000,0675	000,0000	000,0389	000,0000	
16.01.2022	13:00-14:00	000,0463	000,0000	000,0266	000,0000	
16.01.2022	14:00-15:00	000,0456	000,0000	000,0267	000,0000	
